DATETIME,IN_X,IN_Y,IN_Z,OUT_X,OUT_Y,OUT_Z
1979-10-13 02:30:23,6051.0,0.0,3.7051688908203173e-13,5568.212934876701,0.0,-7362.497246985686
1979-10-16 02:49:24,3506.3016692660685,0.0,6484.769279172697,5888.185040484371,0.0,-6204.8523696391085
1979-10-18 03:01:58,3571.620564554662,0.0,6390.662527692276,4895.237093908879,0.0,4300.570868433464
1979-10-19 03:08:14,4224.439321080432,0.0,5426.531251408168,6246.813533855793,0.0,-4505.344012751534
1979-10-20 03:14:28,2770.7051810812422,0.0,7612.449920986644,6155.773160700667,0.0,-4984.8468175057615
1979-10-21 03:20:41,3717.5448247007707,0.0,6187.033576467847,6021.235025430631,0.0,-5614.892498394549
1979-10-22 03:26:53,3565.3246738846087,0.0,6405.624167072995,5991.331653444502,0.0,-5745.480486298249
1979-10-23 03:33:04,3022.234058739951,0.0,7189.610719238715,6262.117937171129,0.0,-4401.090199139254
1979-10-24 03:39:14,3217.392826631945,0.0,6899.721182710016,6145.065105438184,0.0,-5029.677509535378
1979-10-25 03:45:24,4368.38459542972,0.0,5206.038035436574,6462.047364972723,0.0,-2441.8042208271086
1979-10-26 03:51:32,5220.613346889074,0.0,3669.1085132881603,6466.21692681334,0.0,-2379.1045910999037
1979-10-29 04:09:53,3421.585399867937,0.0,6600.907388489144,6051.0,0.0,3.7051688908203173e-13
1979-10-30 04:15:58,6051.0,0.0,3.7051688908203173e-13,6085.777956228028,0.0,-5308.962485033116
1979-11-01 04:28:06,5136.691744636125,0.0,3842.736384477483,6448.708584445884,0.0,-2657.965875043162
1979-11-02 04:34:07,4202.06974378803,0.0,5456.498773787198,6028.7167830963845,0.0,-5524.301127673254
1979-11-05 04:52:07,2746.182211118889,0.0,7586.24460872006,6051.0,0.0,3.7051688908203173e-13
1979-11-06 04:58:05,3164.109441467104,0.0,6943.004496788025,6274.062863035883,0.0,-4215.995278777477
1979-11-07 05:04:01,4071.305417911019,0.0,5645.0041801657135,6448.492580663871,0.0,-2527.136608322354
1979-11-08 05:09:56,2846.51662323832,0.0,7415.429327667273,6438.468054145929,0.0,-2680.07558022947
1979-11-09 05:15:50,3545.8975624817094,0.0,6396.968538017541,6442.235269120201,0.0,-2642.153238800462
1979-11-10 05:21:42,2487.2871111400586,0.0,8085.053112179075,6051.0,0.0,3.7051688908203173e-13
1979-11-11 05:27:31,4272.283070741873,0.0,5332.680973342807,6051.0,0.0,3.7051688908203173e-13
1979-11-13 05:39:03,3510.7260861364102,0.0,6439.127141788809,6051.0,0.0,3.7051688908203173e-13
1979-11-14 05:44:46,3956.516389590689,0.0,5800.0361256547585,6051.0,0.0,3.7051688908203173e-13
1979-11-16 05:56:03,2839.349264247414,0.0,7396.757719137329,6297.841996319529,0.0,-3996.7320637483376
1979-11-17 06:01:36,3954.8258114438763,0.0,5797.557830771271,6051.0,0.0,3.7051688908203173e-13
1979-11-18 06:07:05,4393.37674076176,0.0,5125.840595817781,6432.049305343578,0.0,-2664.2420561257545
1979-11-19 06:12:31,3396.758600510836,0.0,6581.099225042552,6138.085153715965,0.0,-4917.533492080319
1979-11-20 06:17:53,4026.511926704265,0.0,5686.846727678557,6290.59204845237,0.0,-4023.001451646246
1979-11-21 06:23:11,3108.281426385265,0.0,6981.314387304756,6290.293095041164,0.0,-4038.2963955704713
1979-11-22 06:28:24,4437.191213701378,0.0,5050.748769544106,6411.933040999928,0.0,-2935.612147020348
1979-11-23 06:33:31,5007.928575628721,0.0,4055.3405999251527,6448.813312387748,0.0,-2270.985658688879
1979-11-24 06:38:32,4290.487517955041,0.0,5279.443707273712,6165.579561567513,0.0,-4782.513739654174
1979-11-25 06:43:26,6051.0,0.0,3.7051688908203173e-13,6455.426021947922,0.0,-1985.9483566189797
1979-11-26 06:48:11,3769.8790799092244,0.0,6056.564019546296,6454.281535493047,0.0,-2059.8239877701967
1979-11-27 06:52:46,3521.619357683538,0.0,6405.801831120642,6397.61602155747,0.0,-3120.325822844654
1979-11-28 06:57:10,3576.472317031482,0.0,6321.3934196114915,6051.0,0.0,3.7051688908203173e-13
1979-11-29 07:01:22,2749.6212163795135,0.0,7513.6931110097685,6202.567813326552,0.0,-4606.433383984346
1979-11-30 07:05:23,3514.2755542892564,0.0,6418.955625997498,6423.548289475937,0.0,-2846.524788715314
1979-12-01 07:09:13,2836.482320651052,0.0,7389.289075725352,6165.903038898273,0.0,-4800.024553573143
1979-12-02 07:12:48,3188.50421463201,0.0,6869.044320229264,6391.512894680569,0.0,-3242.599561637547
1979-12-03 07:16:12,3109.908372957568,0.0,6984.968569135326,6112.879464847581,0.0,-5075.010310161423
1979-12-04 07:19:25,2373.0767795749207,0.0,8557.038424492572,5995.766960541112,0.0,-5630.399946263462
1979-12-05 07:22:29,2678.8191529406727,0.0,7649.506712582074,6116.607755423383,0.0,-5114.277912500896
1979-12-06 07:25:23,3383.3320260233204,0.0,6611.610499846836,6370.75536297913,0.0,-3516.8459029466526
1979-12-07 07:28:09,4146.502076100555,0.0,5522.622251511848,6420.652764298874,0.0,-3021.329852945756
1979-12-08 07:30:49,3600.0026848298735,0.0,6311.476583907897,6432.516223826284,0.0,-2931.4665323369536
1979-12-09 07:33:23,3512.6408535681726,0.0,6442.639073690521,6439.2809006338575,0.0,-2813.2526517773
1979-12-10 07:35:53,2909.167486230489,0.0,7310.415072829954,6257.695631450415,0.0,-4414.318677228276
1979-12-11 07:38:19,3490.2373950048695,0.0,6482.07427653445,6362.3235468696075,0.0,-3688.109961070647
1979-12-12 07:40:35,4061.9460951112237,0.0,5632.027159061884,6461.077852047578,0.0,-1731.240592690762
1979-12-13 07:41:58,3238.031322060349,0.0,6819.278125825057,6447.070153149136,0.0,-2552.5756483155556
1979-12-14 07:43:06,3806.191784703732,0.0,6020.800038039281,6434.6990869860465,0.0,-2811.2509066145153
1979-12-15 07:44:02,4733.975226028663,0.0,4571.546735990661,6437.133822473058,0.0,-916.1398100581613
1979-12-16 07:44:49,3747.359706142785,0.0,6115.13525874755,6471.532072247228,0.0,-1904.675467862045
1979-12-17 07:45:30,4404.4399024552795,0.0,5138.748208042474,6457.3563574523305,0.0,-1150.2303564373426
1979-12-18 07:46:07,4515.913965650579,0.0,4962.924647306471,6448.383429119698,0.0,-963.7173605650615
1979-12-19 07:46:36,3881.591323246791,0.0,5909.15804487367,6443.597127958877,0.0,-1136.180026474725
1979-12-20 07:46:11,4578.064084489871,0.0,4841.167032679613,6445.570321030686,0.0,-1124.932103128177
1979-12-21 07:45:37,3955.942813323295,0.0,5820.9930817443665,6472.174998752701,0.0,-1855.8663167158545
1979-12-22 07:44:54,3592.7222945148965,0.0,6350.115157577508,6474.097522144578,0.0,-1856.4175914274886
1979-12-23 07:44:06,4555.384055073077,0.0,4902.177078685139,6456.128225556007,0.0,-1068.805096909177
1979-12-24 07:43:13,4158.510480607073,0.0,5538.615944681589,6446.34571414501,0.0,-871.58013614599
1979-12-25 07:42:18,5050.966813242825,0.0,4032.133833532763,6455.991244916462,0.0,-953.3378443982991
1979-12-26 07:41:21,4254.649760059973,0.0,5406.695425046765,6362.961234426521,0.0,-22.211014955068247
1979-12-27 07:40:22,3646.9999999999995,0.0,6316.789295203696,6494.885255967695,0.0,-1740.2992592693502
1979-12-28 07:39:09,3302.24984876212,0.0,6770.615550771626,6451.040747095664,0.0,-2476.3225313580247
1979-12-29 07:36:41,4708.166214866753,0.0,4626.702053643316,6447.428086404032,0.0,-1090.5008347765925
1979-12-30 07:33:59,4079.4948253608404,0.0,5656.359073631565,6459.3087558465395,0.0,-1290.6972521254634
1979-12-31 07:31:10,4487.763122189563,0.0,5019.289905864712,6471.091115171718,0.0,-1470.1958302027851
1980-01-01 07:28:14,4143.166656136064,0.0,5578.778635103055,6453.8765869738945,0.0,-987.5818953940944
1980-01-02 07:25:16,3640.4559634222223,0.0,6330.946957476708,6474.304025304664,0.0,-1281.946718051815
1980-01-03 07:22:14,3761.6895418889612,0.0,6162.6367563278645,6491.393115593063,0.0,-1690.8812550948053
1980-01-04 07:18:59,3831.4835071212005,0.0,6014.224400091688,6457.150419331754,0.0,-1490.7506371367936
1980-01-05 07:14:31,4623.646113775086,0.0,4787.925711054062,6422.83459056539,0.0,-754.5096568213876
1980-01-06 07:09:51,3627.4129415401258,0.0,6333.820044139809,6471.923227777468,0.0,-2040.5895554359975
1980-01-07 07:05:03,4275.430524427172,0.0,5374.952821262379,6456.3577225319905,0.0,-1103.6054361507674
1980-01-08 07:00:10,3650.4999999999995,0.0,6322.851473030187,6479.808195917736,0.0,-1651.6823980769814
1980-01-09 06:55:07,3713.9303348846856,0.0,6205.525398193397,6438.164799498825,0.0,-2719.5872875299024
1980-01-09 06:55:07,3713.9303348846856,0.0,6205.525398193397,6438.164799498825,0.0,-2719.5872875299024
1980-01-10 07:01:16,3473.9109410704964,0.0,6561.07603777846,6454.172553922733,0.0,-2490.4579185745133
1980-01-11 07:07:15,5146.597860400657,0.0,3836.1558184358705,6398.937001830667,0.0,-481.13849004454437
1980-01-12 07:13:07,4840.225716158465,0.0,4435.24971299681,6357.380247651156,0.0,-88.77154259628537
1980-01-13 07:18:54,5024.7400647579,0.0,4098.077998478893,6392.227651964027,0.0,-335.00245591108353
1980-01-14 07:24:37,5111.060489284335,0.0,3936.046452327078,6474.228909269785,0.0,-1352.5368868816013
1980-01-16 07:35:47,4957.036225838828,0.0,4189.020393328439,6412.902884070005,0.0,-753.3429494503943
1980-01-17 07:39:57,4972.394480285287,0.0,4172.334374475327,6394.099300031239,0.0,-491.99912737728823
1980-01-18 07:43:55,5054.083476952889,0.0,4020.1995234057467,6408.360725087898,0.0,-617.0549547252018
1980-01-19 07:47:42,4605.092111391214,0.0,4852.754542072205,6427.728878029202,0.0,-789.2258678917343
1980-01-20 07:51:24,4792.486529724557,0.0,4532.029221265974,6365.0993854367925,0.0,-155.55967829794244
1980-01-21 07:55:02,5022.222961125026,0.0,4110.6418633528,6378.713137489162,0.0,-233.8967926739479
1980-01-22 07:58:36,4569.242771158699,0.0,4934.333338781844,6392.802605335975,0.0,-323.8454094310427
1980-01-23 08:01:57,5322.350321283645,0.0,3443.1828382373014,6414.129078293829,0.0,-833.0499186636769
1980-01-24 08:03:53,4355.7577476388615,0.0,5246.535565864778,6399.312181883174,0.0,-627.4580454513301
1980-01-25 08:05:23,5026.580078703688,0.0,4070.444289310349,6359.123832322506,0.0,-222.0654975180136
1980-01-26 08:06:38,4632.676672591053,0.0,4797.277128458465,6373.826937549476,0.0,-322.88414356958515
1980-01-27 08:07:41,3805.812886670344,0.0,6114.294094305077,6437.614032042537,0.0,-2653.3930305269587
1980-01-28 08:08:35,4139.690152947422,0.0,5614.939130354857,6462.898246476368,0.0,-1902.1343947504593
1980-01-29 08:09:21,3738.661385772083,0.0,6222.177435796633,6458.745896309706,0.0,-2299.8559622077482
1980-01-30 08:09:54,3106.653995996593,0.0,7144.815039534501,6203.2299884668255,0.0,-4556.725437217593
1980-01-31 08:09:37,2567.7670462359015,0.0,8613.403299292617,5654.814142119002,0.0,-6884.2834062879
1980-02-01 08:09:01,4431.498536260895,0.0,5133.940467430212,6412.840685754582,0.0,-787.3978277406571
1980-02-02 08:08:10,4659.058184478499,0.0,4757.673573674838,6443.6130727140635,0.0,-1240.8442968996674
1980-02-03 08:07:09,4649.394070937091,0.0,4781.076842421069,6436.499835631972,0.0,-1077.1006758467827
1980-02-04 08:05:58,4364.061729266564,0.0,5256.537760080387,6448.182207944327,0.0,-1335.3543399226353
1980-02-05 08:04:40,4645.91383005029,0.0,4794.2111638670485,6407.162814980336,0.0,-639.5198685992914
1980-02-06 08:03:21,4251.14248712367,0.0,5441.214253654415,6445.241334218224,0.0,-2409.776990446395
1980-02-07 08:08:13,4988.8749822548925,0.0,4171.346954094234,6360.519162001775,0.0,-177.66538719806863
1980-02-08 08:13:07,5132.042261829896,0.0,3895.4320970582817,6371.40628754042,0.0,-267.041043831106
1980-02-09 08:17:55,4611.975657148151,0.0,4860.008285782328,6449.504824990242,0.0,-1241.9788695576067
1980-02-10 08:22:39,4287.880817159924,0.0,5390.604984399427,6459.554905236803,0.0,-1937.9593458664579
1980-02-11 08:27:19,4636.778025680361,0.0,4818.325283806369,6455.80375978885,0.0,-1419.4005125742879
1980-02-12 08:31:55,5256.788998350535,0.0,3639.9732728168187,6386.392600879939,0.0,-368.23708046035136
1980-02-13 08:36:27,6051.0,0.0,3.7051688908203173e-13,6397.939816697142,0.0,-481.06351131771805
1980-02-15 08:45:21,4631.822119540762,0.0,4830.01944643424,6444.529280902924,0.0,-1101.5835635959872
1980-02-16 08:49:43,4429.820096928647,0.0,5168.359789028535,6436.3314483613985,0.0,-996.3967517179395
1980-02-17 08:54:01,4513.212409873333,0.0,5030.057429430139,6451.48259386128,0.0,-1324.299188667322
1980-02-18 08:58:15,4569.92221246296,0.0,4935.067068646347,6449.290595251152,0.0,-1253.6150996238994
1980-02-19 09:02:26,4769.327808212107,0.0,4589.626701357606,6440.526114144539,0.0,-1089.3334535495796
1980-02-20 09:06:34,4536.104341055871,0.0,4985.11358015583,6453.369362606802,0.0,-1383.4825151652233
1980-02-21 09:10:38,4492.788681017719,0.0,5060.349678403565,6450.736091939504,0.0,-1347.6289816373983
1980-02-22 09:14:38,3920.5238308853377,0.0,5945.786482161981,6348.828972575691,0.0,-3533.7128741570814
1980-02-23 09:18:35,3439.993391259291,0.0,6636.4200038946,6313.641576314576,0.0,-3778.636532644017
1980-02-24 09:22:27,4451.360511700592,0.0,5120.704501811508,6435.83119979068,0.0,-2496.294407276683
1980-02-25 09:26:14,4203.135544242971,0.0,5517.4040632095575,6392.188947159448,0.0,-3062.623787508448
1980-02-26 09:29:57,4489.469049954458,0.0,5056.610687951073,6394.710538179306,0.0,-3036.431809360869
1980-02-27 09:33:35,4296.667534338966,0.0,5363.117759229001,6452.643178767875,0.0,-1692.8192483252383
1980-02-28 09:37:08,4691.928330301193,0.0,4708.334901354943,6443.479974130333,0.0,-2243.857130697353
1980-02-29 09:40:36,4026.7626573095426,0.0,5772.228902399608,6358.693708488148,0.0,-3366.755013604827
1980-03-01 09:43:59,3331.1616593137173,0.0,6769.814399192807,6134.945431210586,0.0,-4810.411682597276
1980-03-02 09:47:15,4320.759956711742,0.0,5316.693934812906,6422.4825494883235,0.0,-2581.8214309897503
1980-03-03 09:50:26,4095.8109117994877,0.0,5658.140858513885,6309.595968977857,0.0,-3746.3639316353624
1980-03-04 09:53:31,4469.806897722563,0.0,5070.000719632277,6376.407326414428,0.0,-3179.159418407388
1980-03-05 09:56:29,4023.3297820688695,0.0,5767.307991144366,6289.151681712264,0.0,-3869.1119296830634
1980-03-06 09:59:24,3465.719124365731,0.0,6573.321226823289,6128.3186774928445,0.0,-4839.85445928825
1980-03-07 10:02:08,4836.539329474414,0.0,4431.871761958731,6377.864652792227,0.0,-3096.9246795270105
1980-03-08 10:04:49,3763.0346630842632,0.0,6140.714463678172,6326.615553787131,0.0,-3579.4268583921016
1980-03-09 10:07:24,3684.220976731751,0.0,6254.566075645036,6375.811492887029,0.0,-3151.1223091415645
1980-03-10 10:09:53,4299.6630557250155,0.0,5328.630837957666,6403.830499431321,0.0,-2784.464748304994
1980-03-11 10:12:15,4789.472518142103,0.0,4513.370580615063,6442.833210152853,0.0,-1786.7557824592252
1980-03-12 10:14:32,4418.618784354739,0.0,5137.118262075291,6435.34662700652,0.0,-2178.244658039085
1980-03-13 10:16:44,4089.360815875394,0.0,5649.230400468981,6397.141914049164,0.0,-2861.5798663527453
1980-03-14 10:18:50,4615.902826541743,0.0,4813.418961187978,6433.8910869428755,0.0,-2253.1166151260404
1980-03-15 10:20:53,4372.24132108784,0.0,5210.634302095288,6197.047325728302,0.0,-4420.310898871674
1980-03-16 10:22:51,3897.512984968737,0.0,5933.396458353351,6393.387889178593,0.0,-2913.6347229027356
1980-03-17 10:24:46,4229.967887881323,0.0,5433.633008171681,6436.22598698462,0.0,-2141.047417612197
1980-03-18 10:26:38,6051.0,0.0,3.7051688908203173e-13,6203.122525494297,0.0,-4408.329721527787
1980-03-19 10:28:28,4140.185531761236,0.0,5574.7645477271,6439.75615160915,0.0,-2042.8109819100023
1980-03-20 10:30:16,3964.374063991077,0.0,5833.399290358485,6391.282514182456,0.0,-2980.303981795412
1980-03-21 10:32:04,3350.499378641554,0.0,6720.062121269607,6439.744081778235,0.0,-2104.8328107482066
1980-03-22 10:33:50,3226.460809401437,0.0,6887.756285278728,6309.710341913293,0.0,-3716.7034319612376
1980-03-23 10:35:35,3642.9999999999995,0.0,6309.86109197342,6060.925216091634,0.0,-5140.038377769623
1980-03-24 10:37:19,3193.340177987829,0.0,6942.819492659208,6218.391522874939,0.0,-4338.010012463905
1980-03-25 10:39:04,3495.458007736393,0.0,6519.001634924747,6396.937996214691,0.0,-2996.5447222734347
1980-03-26 10:40:47,3723.7252815996917,0.0,6197.319584076272,6403.927502789037,0.0,-2904.950350526178
1980-03-27 10:42:31,4297.875542148834,0.0,5345.479101464981,6393.011569050063,0.0,-3049.3100986931527
1980-03-28 10:44:14,3588.1521362225403,0.0,6394.011905472308,5777.812428481407,0.0,-6349.7329503913625
1980-03-29 10:45:58,3836.519852049616,0.0,6045.387946594428,6226.374688640626,0.0,-4359.754492704302
1980-03-30 10:47:42,3251.7659825131464,0.0,6879.164120368862,6308.593942661945,0.0,-3850.7821889336997
1980-03-31 10:49:26,3959.085756572888,0.0,5869.586013689695,6114.111497049124,0.0,-5004.342274630276
1980-04-01 10:51:10,3031.9219484012533,0.0,7212.657298028428,5916.69482051879,0.0,-5855.057506194633
1980-04-02 10:52:43,3859.129290054238,0.0,5988.196483303255,6427.16106133619,0.0,-2352.006949743956
1980-04-03 10:53:41,3326.7466007858,0.0,6760.841815496065,6086.719879975987,0.0,-5053.292204365893
1980-04-04 10:54:37,2972.8513106877,0.0,7284.749761285038,6331.83768796277,0.0,-3582.3813997527222
1980-04-05 10:55:33,3464.3199644447113,0.0,6570.667483897643,6429.87146434662,0.0,-2519.8390726356015
1980-04-06 10:56:28,3526.203238318506,0.0,6494.458462571924,6386.5693300516305,0.0,-3156.4391634314547
1980-04-07 10:57:24,4191.081064225982,0.0,5521.545391743728,6433.47829445785,0.0,-2573.2077325275773
1980-04-08 10:58:19,4594.297146260493,0.0,4875.349703545653,6277.026343636948,0.0,-4091.9419938811166
1980-04-09 10:59:04,3055.521464108536,0.0,7163.569821141693,6300.470843986424,0.0,-3755.834413825641
1980-04-10 10:59:05,3045.749146573889,0.0,7175.335332661773,6208.013292268669,0.0,-4411.805408561843
1980-04-11 10:59:00,3508.7268351577072,0.0,6516.412893321308,5999.147811371502,0.0,-5458.804497077772
1980-04-12 10:58:53,3752.486545105696,0.0,6171.756130049268,5627.589053295784,0.0,-6875.570263420007
1980-04-13 10:58:46,4011.1435220937283,0.0,5792.826913102576,6095.183275081503,0.0,-5060.318650358565
1980-04-14 10:58:38,6051.0,0.0,3.7051688908203173e-13,6191.328368673877,0.0,-4598.086235734828
1980-04-15 10:58:31,4090.6238916063844,0.0,5692.705523511561,6242.376287834419,0.0,-4338.564541537049
1980-04-16 10:58:11,3967.1844808803376,0.0,5837.534693229857,6249.381625988473,0.0,-4073.92062916764
1980-04-17 10:56:58,3654.508741680966,0.0,6304.3584016914365,6315.6053701588435,0.0,-3661.0283812640364
1980-04-18 10:55:38,3075.110546266965,0.0,7174.77045822636,5648.623810290428,0.0,-6803.800265279695
1980-04-19 10:54:17,3439.533191474507,0.0,6635.532188509464,5873.673743609705,0.0,-5997.998145517382
1980-04-20 10:52:56,6051.0,0.0,3.7051688908203173e-13,5840.000220185808,0.0,-6154.076163668248
1980-04-21 10:51:34,4278.465910557002,0.0,5398.080534060385,5990.003283384396,0.0,-5566.254545477071
1980-04-22 10:50:13,3885.870014947098,0.0,6006.640510879191,6214.639465500147,0.0,-4498.648720876975
1980-04-23 10:48:38,3214.2613077850547,0.0,6956.298817997679,5292.106148999017,0.0,-7935.1784168805425
1980-04-24 10:46:02,3337.342741252802,0.0,6782.376016368248,6056.633516004246,0.0,-5172.853704949912
1980-04-25 10:43:25,3887.633431937263,0.0,5986.430513994437,5840.719903243758,0.0,-6111.964251519492
1980-04-26 10:40:46,4201.317579042175,0.0,5515.017642766993,5746.281370505149,0.0,-6472.192473264794
1980-04-27 10:38:07,4112.1456250381425,0.0,5659.882892647132,6218.152298820742,0.0,-4402.697240177926
1980-04-28 10:35:27,3926.5791190262726,0.0,5954.969808657879,5477.849742238769,0.0,-7429.974643392443
1980-04-29 10:32:47,3531.008980982922,0.0,6557.795328936239,5241.162196546761,0.0,-8195.376918085532
1980-04-30 10:29:52,6161.627899450505,0.0,-4609.486590577433,5371.305459906505,0.0,-7699.585810702973
1980-05-01 10:26:04,4070.727719533688,0.0,5706.949783677798,6409.621986620202,0.0,-2589.6553802842
1980-05-02 10:22:12,3132.379023479898,0.0,7135.758589895199,6143.850733492561,0.0,-4748.507467042978
1980-05-03 10:18:18,3900.806307526067,0.0,5983.824792819793,5966.88612454479,0.0,-5583.713278519489
1980-05-04 10:14:25,3529.112628146733,0.0,6554.273419522202,5977.353803333481,0.0,-5573.972596790799
1980-05-05 10:10:31,4204.382244752955,0.0,5539.069049940261,5722.802909884195,0.0,-6583.33166828324
1980-05-07 10:02:30,3446.436188246265,0.0,6648.84941928651,5884.470118097367,0.0,-5843.531503228091
1980-05-08 09:57:35,3491.6922740123982,0.0,6594.659131721831,6091.964295472388,0.0,-4950.8050883355945
1980-05-09 09:52:39,3983.4848988380495,0.0,5861.52002988382,6163.249377301737,0.0,-4593.944504800831
1980-05-10 09:47:41,3949.3826345748594,0.0,5921.849441324775,5804.4107074183885,0.0,-6202.728539893292
1980-05-11 09:42:43,3235.65336398981,0.0,7002.595469402858,5886.263027889522,0.0,-5906.845906784844
1980-05-12 09:37:43,2877.638703206933,0.0,7615.449854985949,6280.5619251271655,0.0,-3939.7890685470647
1980-05-13 09:32:43,3290.790343468936,0.0,6930.388366847244,6081.73237276633,0.0,-5067.108381122909
1980-05-14 09:27:31,2833.7704020503534,0.0,7660.676817909981,5830.357409850408,0.0,-6016.4621226599975
1980-05-15 09:28:45,2726.9588617331447,0.0,7919.663589219878,5930.660857396465,0.0,-5627.987010872131
1980-05-16 09:29:51,2937.2581139178387,0.0,7494.999317693353,5547.15251751533,0.0,-7074.545847432421
1980-05-17 09:30:55,2991.9828616128893,0.0,7405.417446424931,6249.9005775077885,0.0,-4012.364860187544
1980-05-18 09:31:57,3784.979602802333,0.0,6176.525350581044,5729.019288976191,0.0,-6452.749722911833
1980-05-19 09:32:57,3474.7202633989627,0.0,6646.52684423411,5709.520240308721,0.0,-6521.93243030814
1980-05-20 09:33:56,3933.7353686473775,0.0,5965.822830880303,5484.942121007767,0.0,-7278.764038571027
1980-05-21 09:34:52,4120.374618570237,0.0,5671.209130568382,5448.576726642286,0.0,-7363.32884325371
1980-05-22 09:41:10,3954.9310788493394,0.0,5930.16898254608,5717.04107572297,0.0,-6484.710196955322
1980-05-23 09:47:28,3551.969811372525,0.0,6541.91458665567,5788.8020802104875,0.0,-6207.730219343519
1980-05-25 10:00:00,3462.082980928916,0.0,6679.035142381147,5555.545746809209,0.0,-7009.354282322311
1980-05-26 10:06:14,3892.7151990917678,0.0,6040.311612719987,5359.4982212641735,0.0,-7654.15670183634
1980-05-27 10:12:28,2565.1561563109804,0.0,8442.923065724328,6292.189953671485,0.0,-3765.7980013425627
1980-05-28 10:18:41,3011.013230156365,0.0,7378.262690350848,5843.640693201229,0.0,-5988.201102899156
1980-05-29 10:24:53,3893.798615512333,0.0,6041.992745926979,6420.8878572977665,0.0,-2400.6715985336486
1980-05-30 10:31:05,3490.034079300445,0.0,6647.535342164154,6051.0,0.0,3.7051688908203173e-13
1980-05-31 10:37:15,3901.0788995457165,0.0,6030.149867086156,6230.902224210924,0.0,-4186.992533110533
1980-06-01 10:43:25,3588.854978051647,0.0,6501.199577502132,6113.180772011453,0.0,-4810.598907486413
1980-06-02 10:49:34,3172.5458159912414,0.0,7125.654569612287,6226.901207460918,0.0,-4200.097897968778
1980-06-03 10:55:42,3602.7724981772176,0.0,6472.904628246726,6061.371864492682,0.0,-5068.093539027916
1980-06-04 11:01:50,3505.7301684402155,0.0,6621.172100624492,6175.226718063974,0.0,-4486.564830748446
1980-06-05 11:07:56,4227.9432203137985,0.0,5529.920173547045,6391.664908985766,0.0,-2859.1298835904568
1980-06-06 11:14:02,2998.5073772207434,0.0,7384.433188048543,6387.535196894526,0.0,-2897.5144707893364
1980-06-07 11:20:07,3633.1010264433808,0.0,6421.48432464458,6260.137043011719,0.0,-3942.218690371261
1980-06-08 11:26:11,3483.9911327060245,0.0,6636.025225029347,6178.331472592862,0.0,-4439.581535997341
1980-06-09 11:32:14,3084.946747853803,0.0,7232.556433440824,6242.67987625551,0.0,-4069.5518134795248
1980-06-10 11:38:16,4536.776930494193,0.0,5020.950515881997,6432.735875381135,0.0,-1929.9132513106658
1980-06-11 11:44:18,2938.9733371021402,0.0,7461.018477647855,6420.570367343635,0.0,-2311.5475677538684
1980-06-12 11:50:19,2855.1949768041545,0.0,7596.123132521768,5725.750598612751,0.0,-6359.090271610062
1980-06-13 11:56:18,2563.676712011432,0.0,8180.702336370041,6232.220606642347,0.0,-4078.2508885725138
1980-06-14 12:02:17,3570.2764787678116,0.0,6494.3088058050735,6406.595068950057,0.0,-2510.7171530271607
1980-06-15 12:08:15,2711.327510940854,0.0,7829.846686137301,6111.05886571359,0.0,-4740.223152952119
1980-06-16 12:14:12,3157.496560197437,0.0,7091.853387679511,6051.0,0.0,3.7051688908203173e-13
1980-06-17 12:20:08,3906.8134290972257,0.0,5993.039698702619,6221.921668104444,0.0,-4133.8348728477795
1980-06-18 12:26:03,4141.1321857005405,0.0,5637.468334328368,6060.5494169397225,0.0,-4978.191415045387
1980-06-19 12:31:57,4307.296659496673,0.0,5376.385076153753,6275.321808440164,0.0,-3770.593746416507
1980-06-20 12:37:50,3812.6825850217347,0.0,6125.330726244256,5960.513781723192,0.0,-5404.663861692778
1980-06-21 12:43:42,3710.911920820207,0.0,6274.80937685875,6042.094705783267,0.0,-5016.243670949988
1980-06-22 12:49:34,3372.8092692970445,0.0,6764.808839349707,6273.482173570789,0.0,-3724.921129083075
1980-06-24 13:01:13,3985.171148971606,0.0,5864.001271606643,6342.236001901639,0.0,-3175.955210040393
1980-06-25 13:07:00,3840.924687414071,0.0,6075.742057198702,6171.078272226891,0.0,-4353.216851714278
1980-06-26 13:12:44,2491.713050378728,0.0,9046.107177928656,5936.640099621377,0.0,-5478.173813194273
1980-06-27 13:18:26,3777.66462289631,0.0,6164.588388280087,6304.049478552067,0.0,-3451.3662761241976
1980-06-28 13:24:04,3094.179215935577,0.0,7150.226288703897,6334.165380455107,0.0,-3227.418462648438
1980-06-29 13:29:38,3103.4640034451913,0.0,7137.4785589394205,6327.460249867132,0.0,-3279.84386615451
1980-06-30 13:35:10,3358.329508383757,0.0,6765.310925088285,6051.0,0.0,3.7051688908203173e-13
1980-07-01 13:40:40,3860.292674574174,0.0,6036.1714245562125,6356.564452154586,0.0,-2950.6189800793773
1980-07-02 13:46:06,3466.3271349684887,0.0,6602.380267250679,6370.816336753457,0.0,-2770.109781823685
1980-07-03 13:51:29,3827.1174147399825,0.0,6077.359319128164,6394.463527693902,0.0,-2467.41812285483
1980-07-04 13:56:48,4350.7750266999055,0.0,5277.912150372004,6411.411768836636,0.0,-2046.1425000285499
1980-07-05 14:02:01,5057.996517737151,0.0,4023.3120965889348,6411.320008627707,0.0,-1316.0549939003374
1980-07-06 14:07:08,3867.0402139790544,0.0,6023.534177164502,6386.296935586265,0.0,-2567.274907469294
