DATETIME,OUTBOUND_ALTITUDE
1991-11-24 00:42:32,1253.0
1991-11-25 00:42:14,0.0
1991-11-27 00:41:37,1388.0
1991-11-28 00:41:19,0.0
1991-11-29 00:41:01,1349.0
1991-12-01 00:40:26,1004.0
1991-12-02 00:40:09,0.0
1991-12-03 00:39:52,1075.0
1991-12-04 00:39:36,1052.0
1991-12-06 00:39:04,765.0
1991-12-07 00:38:49,0.0
1991-12-08 00:38:34,1088.0
1991-12-09 00:38:20,0.0
1991-12-12 00:37:40,0.0
1991-12-15 00:37:06,0.0
1991-12-18 00:36:39,1347.0
1991-12-19 00:36:31,0.0
1991-12-20 00:36:25,1080.0
1991-12-26 00:35:56,0.0
1991-12-30 00:35:48,0.0
1992-01-03 00:35:47,1329.0
1992-01-05 00:35:50,1602.0
1992-01-06 00:35:51,0.0
1992-01-10 00:36:02,0.0
1992-01-12 00:36:09,1186.0
1992-01-14 00:36:18,0.0
1992-01-15 00:36:23,1704.0
1992-01-17 00:36:32,1236.0
1992-01-19 00:36:41,1314.0
1992-01-21 00:36:50,0.0
1992-01-22 00:36:54,0.0
1992-01-23 00:36:58,0.0
1992-01-24 00:37:02,0.0
1992-01-25 00:37:05,1101.0
1992-01-26 00:37:09,0.0
1992-01-27 00:37:12,0.0
1992-01-28 00:37:15,2411.0
1992-01-29 00:37:17,0.0
1992-01-30 00:37:19,2070.0
1992-01-31 00:37:21,987.0
1992-02-01 00:37:22,1632.0
1992-02-02 00:37:22,0.0
1992-02-03 00:37:22,0.0
1992-02-04 00:37:22,0.0
1992-02-05 00:37:22,1557.0
1992-02-06 00:37:20,1321.0
1992-02-07 00:37:18,0.0
1992-02-08 00:37:16,0.0
1992-02-09 00:37:13,0.0
1992-02-10 00:37:09,0.0
1992-02-12 00:37:05,0.0
1992-02-14 00:36:56,1809.0
1992-02-15 00:36:50,852.0
1992-02-16 00:36:44,1113.0
1992-02-17 00:36:37,0.0
1992-02-18 00:36:30,1358.0
1992-02-19 00:36:22,1444.0
1992-02-20 00:36:14,442.0
1992-02-22 00:35:56,1533.0
1992-02-23 00:35:46,1587.0
1992-02-24 00:35:35,1653.0
1992-02-25 00:35:25,0.0
1992-02-27 00:35:01,0.0
1992-02-28 00:34:49,813.0
1992-02-29 00:34:37,537.0
1992-03-01 00:34:24,464.0
1992-03-02 00:34:10,0.0
1992-03-03 00:33:59,0.0
1992-03-04 00:33:46,0.0
1992-03-05 00:33:32,0.0
1992-03-08 00:32:50,0.0
1992-03-09 00:32:36,0.0
1992-03-10 00:32:21,612.0
1992-03-12 00:27:36,1869.0
1992-03-13 00:31:37,1212.0
1992-03-18 00:30:25,0.0
1992-03-19 00:30:11,1030.0
1992-03-22 00:29:30,601.0
1992-03-24 00:29:04,0.0
1992-03-25 00:28:51,465.0
1992-03-26 00:28:39,0.0
1992-03-28 00:28:16,646.0
1992-03-29 00:28:05,673.0
1992-03-30 00:27:54,520.0
1992-03-31 00:27:51,544.0
1992-04-01 00:27:43,470.0
1992-04-04 00:27:22,0.0
1992-04-05 00:27:16,532.0
1992-04-06 00:27:11,0.0
1992-04-07 00:27:06,525.0
1992-04-08 00:27:01,470.0
1992-04-10 00:26:54,0.0
1992-04-11 00:26:52,0.0
1992-04-14 00:26:49,0.0
1992-04-15 00:26:48,732.0
1992-04-18 00:26:51,416.0
1992-04-27 00:27:28,490.0
1992-04-29 00:27:45,686.0
1992-05-16 00:30:27,552.0
1992-05-17 00:30:37,412.0
1992-05-20 00:31:02,352.0
1992-05-23 00:31:25,333.0
1992-05-24 00:31:31,327.0
1992-06-01 00:32:06,0.0
1992-07-02 00:28:18,2302.0
1992-07-05 00:27:33,349.0
1992-07-09 00:26:31,1504.0
1992-07-10 00:26:15,1252.0
1992-07-11 00:26:00,656.0
1992-07-13 00:25:30,578.0
1992-07-15 00:25:05,1732.0
1992-07-18 00:24:27,0.0
1992-07-19 00:24:15,0.0
1992-07-21 00:23:52,0.0
1992-07-30 00:22:46,1834.0
1992-08-01 00:22:38,1512.0
1992-09-09 00:23:19,731.0
1992-09-11 00:21:50,481.0
1992-09-12 00:20:51,271.0
1992-09-13 00:19:01,267.0
1992-09-14 00:14:46,1523.0
1992-09-15 00:10:40,512.0
1992-09-16 00:06:26,254.0
1992-09-17 00:01:46,271.0
1992-09-17 23:56:01,1427.0
1992-09-19 23:44:40,473.0
1992-09-20 23:38:46,252.0
1992-09-21 23:31:52,271.0
1992-09-22 23:23:04,1794.0
1992-09-23 23:14:21,783.0
1992-09-24 23:05:32,1581.0
1992-09-25 22:56:27,2155.0
1992-09-26 22:46:02,1496.0
1992-09-27 22:33:38,1825.0
1992-09-28 22:21:19,771.0
1992-09-29 22:08:52,475.0
1992-09-30 21:56:00,245.0
1992-10-01 21:41:59,289.0
1992-10-02 21:25:52,1319.0
1992-10-03 21:09:36,718.0
1992-10-04 20:52:39,450.0
1992-10-05 20:33:45,286.0
1992-10-06 20:12:23,265.0
1992-10-07 19:46:27,483.0
