DATETIME,INBOUND_ALTITUDE,OUTBOUND_ALTITUDE
1988-11-30 03:02:25,0.0,3160.0
1988-12-01 03:02:40,0.0,2320.0
1988-12-03 03:03:10,2442.0,2268.0
1988-12-05 03:03:43,2221.0,3258.0
1988-12-06 03:03:59,2593.0,3836.0
1988-12-07 03:04:17,2657.0,3518.0
1988-12-08 03:04:34,2676.0,2065.0
1988-12-09 03:04:52,3606.0,2447.0
1988-12-12 03:05:48,1958.0,1958.0
1988-12-13 03:06:07,0.0,2533.0
1988-12-14 03:06:26,2902.0,2450.0
1988-12-15 03:06:45,2391.0,2500.0
1988-12-16 03:07:05,2874.0,2260.0
1988-12-17 03:07:24,2728.0,2528.0
1988-12-18 03:07:44,3066.0,2248.0
1988-12-24 03:09:42,4274.0,2527.0
1988-12-26 03:10:20,3644.0,3194.0
1988-12-27 03:10:39,2978.0,2697.0
1988-12-29 03:11:16,5053.0,2022.0
1988-12-30 03:11:33,4161.0,2354.0
1988-12-31 03:11:51,3511.0,2164.0
1989-01-01 03:12:08,3127.0,2621.0
1989-01-03 03:12:31,2676.0,2690.0
1989-01-04 03:12:46,2632.0,2146.0
1989-01-05 03:13:01,2724.0,2665.0
1989-01-06 03:13:15,2739.0,2175.0
1989-01-07 03:13:29,2990.0,2139.0
1989-01-08 03:13:43,2684.0,2778.0
1989-01-10 03:14:09,2439.0,2026.0
1989-01-11 03:14:22,2769.0,2296.0
1989-01-13 03:14:44,2956.0,2269.0
1989-01-14 03:14:55,2301.0,1885.0
1989-01-15 03:15:05,2472.0,1894.0
1989-01-16 03:15:14,2189.0,1890.0
1989-01-17 03:15:23,1881.0,0.0
1989-01-19 03:15:39,2522.0,1870.0
1989-01-20 03:15:46,3290.0,1867.0
1989-01-21 03:15:52,2504.0,2284.0
1989-01-22 03:15:58,2941.0,1902.0
1989-01-23 03:16:03,3079.0,2882.0
1989-01-24 03:16:08,5986.0,2752.0
1989-01-27 03:16:19,3488.0,2373.0
1989-01-29 03:16:24,2438.0,1855.0
1989-02-01 03:16:28,2071.0,1952.0
1989-03-12 03:15:58,0.0,1856.0
1989-06-13 03:23:31,1768.0,1789.0
1989-06-17 03:22:57,1953.0,0.0
1989-06-26 03:22:03,2623.0,2581.0
1989-06-27 03:22:00,2105.0,2986.0
1989-06-28 03:21:58,2052.0,3567.0
1989-06-30 03:21:55,2968.0,0.0
1989-07-01 03:21:54,2440.0,0.0
1989-07-03 03:21:55,2668.0,3238.0
1989-07-04 03:21:56,2412.0,3196.0
1989-07-05 03:21:58,2054.0,2778.0
1989-07-06 03:22:01,1830.0,2071.0
1989-07-07 03:22:04,1763.0,2100.0
1989-07-08 03:22:08,1885.0,2589.0
1989-07-09 03:22:12,2909.0,3044.0
1989-07-10 03:22:17,2660.0,2750.0
1989-07-13 03:22:09,2299.0,1947.0
1989-07-15 03:22:20,2942.0,0.0
1989-07-16 03:22:26,2849.0,1991.0
1989-07-17 03:22:33,2344.0,2265.0
1989-07-18 03:22:41,3152.0,1845.0
1989-07-19 03:22:49,3060.0,1982.0
1989-07-21 03:23:05,2936.0,2274.0
1989-07-22 03:23:14,3092.0,2587.0
1989-07-23 03:23:23,2233.0,2290.0
1989-07-24 03:23:33,3099.0,2936.0
1989-07-25 03:23:43,2847.0,3223.0
1989-07-26 03:23:53,2757.0,2444.0
1989-07-27 03:24:04,2367.0,3094.0
1989-07-28 03:24:14,2919.0,4090.0
1989-07-29 03:24:25,3157.0,3002.0
1989-07-30 03:24:35,2252.0,3061.0
1989-07-31 03:24:46,2464.0,3149.0
1989-08-01 03:24:52,2782.0,2367.0
1989-08-02 03:25:02,2942.0,1970.0
1989-08-04 03:25:22,2107.0,2204.0
1989-08-05 03:25:31,2136.0,2176.0
1989-08-06 03:25:41,2543.0,3037.0
1989-08-07 03:25:50,0.0,2797.0
1989-08-08 03:25:59,2942.0,1975.0
1989-08-09 03:26:08,0.0,3024.0
1989-08-10 03:26:16,3493.0,2427.0
1989-08-11 03:26:25,4457.0,2442.0
1989-08-12 03:26:33,4274.0,2976.0
1989-08-13 03:26:40,2826.0,1766.0
1989-08-14 03:26:47,3760.0,2027.0
1989-08-15 03:26:54,2537.0,2008.0
1989-08-16 03:27:00,3389.0,1960.0
1989-08-17 03:27:06,2770.0,2229.0
1989-08-18 03:27:12,2674.0,1871.0
1989-08-19 03:27:17,2774.0,1790.0
1989-08-20 03:27:21,3362.0,2015.0
1989-08-21 03:27:25,2808.0,2457.0
1989-08-22 03:27:28,3224.0,1786.0
1989-08-23 03:27:31,3614.0,2325.0
1989-08-24 03:27:33,3477.0,2504.0
1989-08-25 03:27:35,3131.0,2021.0
1989-08-27 03:27:37,2075.0,2140.0
1989-08-28 03:27:37,3030.0,2205.0
1989-09-01 03:27:25,2332.0,3415.0
1989-09-02 03:27:21,3121.0,2198.0
1989-09-04 03:27:12,3789.0,0.0
1989-09-06 03:27:00,3185.0,0.0
1989-09-07 03:26:54,0.0,1701.0
1989-09-08 03:26:47,3677.0,1695.0
1989-09-09 03:26:39,1963.0,1633.0
1989-09-10 03:26:31,3559.0,3308.0
1989-09-11 03:26:23,1948.0,1830.0
1989-11-23 03:21:31,0.0,1618.0
1990-01-26 03:15:38,1943.0,2858.0
1990-02-17 03:12:03,2334.0,2516.0
1990-02-18 03:11:59,1820.0,0.0
1990-02-19 03:11:57,2066.0,2130.0
1990-02-21 03:11:53,2065.0,0.0
1990-02-25 03:11:51,2316.0,2233.0
1990-02-26 03:11:52,3818.0,2821.0
1990-02-27 03:11:54,2621.0,1713.0
1990-02-28 03:11:55,2204.0,2154.0
1990-03-01 03:11:58,2305.0,2148.0
1990-03-02 03:12:00,2666.0,2530.0
1990-03-03 03:12:03,2411.0,2559.0
1990-03-04 03:12:07,2655.0,2148.0
1990-03-05 03:12:10,2409.0,2773.0
1990-03-06 03:12:14,2480.0,2744.0
1990-03-07 03:12:18,1946.0,2148.0
1990-03-08 03:12:23,1651.0,2208.0
1990-03-09 03:12:27,2565.0,2470.0
1990-03-10 03:12:32,2615.0,2020.0
1990-03-11 03:12:37,2801.0,2248.0
1990-03-12 03:12:41,2955.0,0.0
1990-03-13 03:12:43,3041.0,2412.0
1990-03-14 03:12:48,2117.0,1941.0
1990-03-15 03:12:52,2851.0,1975.0
1990-03-16 03:12:57,2667.0,1810.0
1990-03-17 03:13:01,1980.0,2715.0
1990-03-18 03:13:06,2565.0,2052.0
1990-03-19 03:13:10,3170.0,1931.0
1990-03-20 03:13:14,3042.0,1940.0
1990-03-21 03:13:18,2876.0,1892.0
1990-03-23 03:13:25,2954.0,2095.0
1990-03-24 03:13:27,3727.0,1817.0
1990-03-25 03:13:30,3149.0,1838.0
1990-03-26 03:13:32,3501.0,2224.0
1990-03-27 03:13:35,4594.0,1988.0
1990-03-28 03:13:36,2899.0,1913.0
1990-03-29 03:13:37,3242.0,1983.0
1990-03-30 03:13:38,2209.0,1699.0
1990-03-31 03:13:38,2907.0,1874.0
1990-04-01 03:13:37,3359.0,2270.0
1990-04-02 03:13:36,2156.0,1497.0
1990-04-03 03:13:36,3294.0,1869.0
1990-04-04 03:13:34,2347.0,1468.0
1990-04-05 03:13:31,1985.0,1582.0
1990-04-07 03:13:24,1999.0,1598.0
1990-04-08 03:13:20,1563.0,1511.0
1990-04-09 03:13:15,1514.0,1453.0
1990-04-10 03:13:10,2421.0,1556.0
1990-04-11 03:13:04,2590.0,1617.0
1990-04-12 03:12:58,1476.0,0.0
1990-04-13 03:12:50,1505.0,1413.0
1990-04-15 03:12:34,2136.0,1514.0
1990-04-16 03:12:25,2886.0,1575.0
1990-04-18 03:12:06,2341.0,1397.0
1990-04-19 03:11:56,3416.0,1677.0
1990-04-20 03:11:45,1376.0,1517.0
1990-04-24 03:11:09,2421.0,2110.0
1990-04-27 03:10:30,2305.0,1484.0
1990-04-28 03:10:17,1905.0,1442.0
1990-04-30 03:09:49,1593.0,0.0
1990-05-01 03:09:34,2181.0,2087.0
1990-05-02 03:09:20,2389.0,1644.0
1990-05-03 03:09:05,2010.0,1419.0
1990-05-04 03:08:50,1358.0,1458.0
1990-05-25 03:03:47,1450.0,1513.0
1990-05-26 03:03:36,1793.0,1406.0
1990-07-15 02:48:53,1980.0,0.0
1990-08-30 02:28:17,1244.0,0.0
1990-09-01 02:27:07,1825.0,1969.0
1990-09-02 02:26:32,1247.0,1306.0
1990-09-03 02:25:57,1214.0,1335.0
1990-09-05 02:24:56,1547.0,1738.0
1990-09-06 02:24:22,1660.0,2578.0
1990-09-07 02:23:49,1897.0,1846.0
1990-09-10 02:22:10,2070.0,0.0
1990-09-13 02:20:38,1711.0,0.0
1990-09-19 02:17:42,2023.0,0.0
1990-09-26 02:14:51,1447.0,0.0
1990-09-27 02:14:29,1606.0,1468.0
1990-09-29 02:13:47,1573.0,0.0
1990-10-02 02:12:48,2403.0,1831.0
1990-10-04 02:12:12,1520.0,1527.0
1990-10-06 02:11:39,2920.0,0.0
1990-10-09 02:10:52,1903.0,1526.0
1990-10-10 02:10:37,2136.0,0.0
1990-10-11 02:10:23,1840.0,1482.0
1990-10-16 02:09:22,2158.0,1831.0
1990-11-24 02:00:46,3031.0,1397.0
1990-11-27 01:59:43,1803.0,1464.0
1990-11-29 01:58:59,1180.0,1215.0
1990-11-30 01:58:36,0.0,1715.0
1990-12-08 01:55:15,2161.0,1128.0
1990-12-10 01:54:21,3403.0,1864.0
1990-12-11 01:53:53,1567.0,1359.0
1990-12-12 01:53:26,2343.0,1282.0
1990-12-15 01:52:01,1825.0,1302.0
1990-12-17 01:51:04,1764.0,1297.0
1990-12-26 01:47:03,0.0,1515.0
1990-12-27 01:46:37,1072.0,1072.0
1990-12-28 01:46:10,1073.0,1073.0
1990-12-29 01:45:44,1479.0,1092.0
1991-01-24 01:37:31,1410.0,1306.0
1991-02-17 01:35:01,1052.0,1052.0
1991-03-19 01:30:37,1346.0,0.0
1991-04-01 01:26:15,1063.0,1116.0
1991-04-04 01:25:05,1319.0,975.0
1991-04-05 01:24:42,937.0,982.0
1991-04-07 01:23:55,1217.0,1443.0
1991-04-08 01:23:32,1094.0,1136.0
1991-04-09 01:23:08,1091.0,1065.0
1991-04-10 01:22:44,984.0,1126.0
1991-04-11 01:22:20,1071.0,1463.0
1991-04-14 01:21:08,1302.0,1629.0
1991-04-15 01:20:44,1393.0,0.0
1991-04-17 01:19:57,1570.0,1511.0
1991-04-23 01:17:41,975.0,931.0
1991-04-25 01:16:58,974.0,1269.0
1991-04-28 01:15:58,1165.0,1923.0
1991-04-29 01:15:38,1667.0,1604.0
1991-04-30 01:15:20,1449.0,1779.0
1991-05-01 01:15:01,1113.0,1523.0
1991-05-05 01:13:54,1088.0,1489.0
1991-05-07 01:13:24,1703.0,983.0
1991-05-08 01:13:10,1511.0,1798.0
1991-05-11 01:12:32,1509.0,959.0
1991-05-12 01:12:20,2416.0,1308.0
1991-05-13 01:12:10,1246.0,1641.0
1991-05-14 01:11:59,1241.0,1634.0
1991-05-15 01:11:49,1405.0,0.0
1991-05-16 01:11:40,1255.0,1647.0
1991-05-18 01:11:24,1608.0,1315.0
1991-05-19 01:11:16,1902.0,1167.0
1991-05-20 01:11:09,2186.0,1322.0
1991-05-21 01:11:06,2143.0,1353.0
1991-05-22 01:11:01,1795.0,1199.0
1991-05-23 01:10:56,1903.0,1249.0
1991-05-24 01:10:52,1898.0,1301.0
1991-05-28 01:10:37,1132.0,1570.0
1991-05-29 01:10:35,2000.0,2815.0
1991-06-01 01:10:28,2442.0,2363.0
1991-06-03 01:10:24,1722.0,1097.0
1991-06-04 01:10:23,1220.0,1975.0
1991-06-05 01:10:21,1488.0,1878.0
1991-06-06 01:10:19,1398.0,2521.0
1991-06-07 01:10:18,0.0,1732.0
1991-06-08 01:10:16,2941.0,978.0
1991-06-09 01:10:14,1945.0,2465.0
1991-06-10 01:10:12,2328.0,1659.0
1991-06-11 01:10:10,2114.0,1957.0
1991-06-12 01:10:08,2245.0,2136.0
1991-06-13 01:10:06,3156.0,1228.0
1991-06-14 01:10:03,2645.0,1871.0
1991-06-15 01:10:00,2011.0,1856.0
1991-06-16 01:09:57,2123.0,1429.0
1991-06-17 01:09:53,2372.0,1524.0
1991-06-18 01:09:50,2827.0,1772.0
1991-06-19 01:09:45,2503.0,1063.0
1991-06-20 01:09:41,2914.0,1212.0
1991-06-21 01:09:36,2699.0,1137.0
1991-06-23 01:09:24,2569.0,1814.0
1991-06-24 01:09:17,2968.0,1850.0
1991-06-25 01:09:11,3016.0,1548.0
1991-06-26 01:09:03,2501.0,1112.0
1991-06-27 01:08:55,1832.0,1136.0
1991-06-28 01:08:46,2191.0,1060.0
1991-06-30 01:08:28,1930.0,1091.0
1991-07-01 01:08:17,2564.0,1820.0
1991-07-02 01:08:07,1594.0,1236.0
1991-07-03 01:07:55,3082.0,0.0
1991-07-04 01:07:43,2015.0,890.0
1991-07-05 01:07:30,1711.0,925.0
1991-07-06 01:07:17,2252.0,1407.0
1991-07-07 01:07:03,1802.0,0.0
1991-07-08 01:06:49,1105.0,940.0
1991-07-09 01:06:36,3066.0,2949.0
1991-07-10 01:06:21,1588.0,1653.0
1991-07-11 01:06:06,0.0,1200.0
1991-07-12 01:05:49,1935.0,1269.0
1991-07-13 01:05:33,2283.0,0.0
1991-07-14 01:05:16,2281.0,765.0
1991-07-15 01:04:58,2776.0,0.0
1991-07-16 01:04:40,765.0,924.0
1991-07-17 01:04:22,2876.0,1758.0
1991-07-20 01:03:24,911.0,787.0
1991-07-22 01:02:43,1922.0,0.0
1991-07-23 01:02:22,1743.0,1458.0
1991-07-26 01:01:19,1701.0,0.0
1991-07-27 01:00:57,905.0,997.0
1991-07-29 01:00:13,978.0,1032.0
1991-08-01 00:59:07,746.0,901.0
1991-08-02 00:58:45,1125.0,0.0
1991-08-03 00:58:23,0.0,940.0
1991-08-04 00:58:01,0.0,770.0
1991-08-05 00:57:39,1010.0,0.0
1991-08-07 00:56:59,1885.0,1187.0
1991-08-08 00:56:39,1437.0,0.0
1991-08-11 00:55:39,1380.0,789.0
1991-08-15 00:54:25,1144.0,0.0
1991-08-16 00:54:07,1370.0,1334.0
1991-08-17 00:53:50,1163.0,1148.0
1991-08-19 00:53:16,1026.0,837.0
1991-08-22 00:52:31,0.0,829.0
1991-08-28 00:51:20,824.0,766.0
1991-11-04 00:48:10,874.0,0.0
1991-11-06 00:47:43,789.0,0.0
1991-11-07 00:47:28,954.0,0.0
1991-11-09 00:46:58,659.0,0.0
1991-11-10 00:46:42,747.0,1185.0
1991-11-11 00:46:26,667.0,0.0
1991-11-13 00:45:52,793.0,813.0
1991-11-14 00:45:34,1046.0,0.0
1991-11-15 00:45:17,948.0,940.0
1991-11-16 00:44:59,843.0,0.0
1991-11-17 00:44:41,812.0,833.0
1991-11-18 00:44:23,831.0,0.0
1991-11-20 00:43:46,713.0,1062.0
1991-11-21 00:43:28,756.0,0.0
1991-11-22 00:43:09,937.0,1516.0
1991-11-24 00:42:32,896.0,1253.0
1991-11-25 00:42:14,803.0,0.0
1991-11-27 00:41:37,960.0,1388.0
1991-11-28 00:41:19,971.0,0.0
1991-11-29 00:41:01,846.0,1349.0
1991-12-01 00:40:26,1345.0,1004.0
1991-12-02 00:40:09,919.0,0.0
1991-12-03 00:39:52,1110.0,1075.0
1991-12-04 00:39:36,1088.0,1052.0
1991-12-06 00:39:04,0.0,765.0
1991-12-07 00:38:49,1301.0,0.0
1991-12-08 00:38:34,1476.0,1088.0
1991-12-09 00:38:20,959.0,0.0
1991-12-12 00:37:40,1220.0,0.0
1991-12-15 00:37:06,1885.0,0.0
1991-12-18 00:36:39,1153.0,1347.0
1991-12-19 00:36:31,1007.0,0.0
1991-12-20 00:36:25,758.0,1080.0
1991-12-26 00:35:56,1681.0,0.0
1991-12-30 00:35:48,853.0,0.0
1992-01-03 00:35:47,2187.0,1329.0
1992-01-05 00:35:50,2643.0,1602.0
1992-01-06 00:35:51,1496.0,0.0
1992-01-10 00:36:02,3652.0,0.0
1992-01-12 00:36:09,1487.0,1186.0
1992-01-14 00:36:18,2601.0,0.0
1992-01-15 00:36:23,0.0,1704.0
1992-01-17 00:36:32,1685.0,1236.0
1992-01-19 00:36:41,807.0,1314.0
1992-01-21 00:36:50,2727.0,0.0
1992-01-22 00:36:54,2138.0,0.0
1992-01-23 00:36:58,1391.0,0.0
1992-01-24 00:37:02,2873.0,0.0
1992-01-25 00:37:05,2792.0,1101.0
1992-01-26 00:37:09,1727.0,0.0
1992-01-27 00:37:12,2785.0,0.0
1992-01-28 00:37:15,0.0,2411.0
1992-01-29 00:37:17,1254.0,0.0
1992-01-30 00:37:19,1992.0,2070.0
1992-01-31 00:37:21,2580.0,987.0
1992-02-01 00:37:22,2699.0,1632.0
1992-02-02 00:37:22,2278.0,0.0
1992-02-03 00:37:22,2213.0,0.0
1992-02-04 00:37:22,3073.0,0.0
1992-02-05 00:37:22,3040.0,1557.0
1992-02-06 00:37:20,3223.0,1321.0
1992-02-07 00:37:18,1945.0,0.0
1992-02-08 00:37:16,1660.0,0.0
1992-02-09 00:37:13,3312.0,0.0
1992-02-10 00:37:09,2324.0,0.0
1992-02-12 00:37:05,1053.0,0.0
1992-02-14 00:36:56,0.0,1809.0
1992-02-15 00:36:50,2318.0,852.0
1992-02-16 00:36:44,2749.0,1113.0
1992-02-17 00:36:37,2592.0,0.0
1992-02-18 00:36:30,1543.0,1358.0
1992-02-19 00:36:22,1535.0,1444.0
1992-02-20 00:36:14,1391.0,442.0
1992-02-22 00:35:56,2179.0,1533.0
1992-02-23 00:35:46,2524.0,1587.0
1992-02-24 00:35:35,1526.0,1653.0
1992-02-25 00:35:25,896.0,0.0
1992-02-27 00:35:01,1415.0,0.0
1992-02-28 00:34:49,596.0,813.0
1992-02-29 00:34:37,449.0,537.0
1992-03-01 00:34:24,488.0,464.0
1992-03-02 00:34:10,1479.0,0.0
1992-03-03 00:33:59,2157.0,0.0
1992-03-04 00:33:46,537.0,0.0
1992-03-05 00:33:32,715.0,0.0
1992-03-08 00:32:50,690.0,0.0
1992-03-09 00:32:36,643.0,0.0
1992-03-10 00:32:21,836.0,612.0
1992-03-12 00:27:36,517.0,1869.0
1992-03-13 00:31:37,1087.0,1212.0
1992-03-18 00:30:25,705.0,0.0
1992-03-19 00:30:11,1796.0,1030.0
1992-03-22 00:29:30,771.0,601.0
1992-03-24 00:29:04,774.0,0.0
1992-03-25 00:28:51,406.0,465.0
1992-03-26 00:28:39,650.0,0.0
1992-03-28 00:28:16,443.0,646.0
1992-03-29 00:28:05,439.0,673.0
1992-03-30 00:27:54,575.0,520.0
1992-03-31 00:27:51,475.0,544.0
1992-04-01 00:27:43,526.0,470.0
1992-04-04 00:27:22,858.0,0.0
1992-04-05 00:27:16,781.0,532.0
1992-04-06 00:27:11,859.0,0.0
1992-04-07 00:27:06,494.0,525.0
1992-04-08 00:27:01,413.0,470.0
1992-04-10 00:26:54,578.0,0.0
1992-04-11 00:26:52,431.0,0.0
1992-04-14 00:26:49,410.0,0.0
1992-04-15 00:26:48,615.0,732.0
1992-04-18 00:26:51,442.0,416.0
1992-04-27 00:27:28,473.0,490.0
1992-04-29 00:27:45,474.0,686.0
1992-05-16 00:30:27,398.0,552.0
1992-05-17 00:30:37,397.0,412.0
1992-05-20 00:31:02,333.0,352.0
1992-05-23 00:31:25,321.0,333.0
1992-05-24 00:31:31,735.0,327.0
1992-06-01 00:32:06,308.0,0.0
1992-07-02 00:28:18,0.0,2302.0
1992-07-05 00:27:33,445.0,349.0
1992-07-09 00:26:31,811.0,1504.0
1992-07-10 00:26:15,744.0,1252.0
1992-07-11 00:26:00,1259.0,656.0
1992-07-13 00:25:30,905.0,578.0
1992-07-15 00:25:05,0.0,1732.0
1992-07-18 00:24:27,1010.0,0.0
1992-07-19 00:24:15,1204.0,0.0
1992-07-21 00:23:52,1570.0,0.0
1992-07-30 00:22:46,0.0,1834.0
1992-08-01 00:22:38,0.0,1512.0
1992-09-09 00:23:19,1177.0,731.0
1992-09-11 00:21:50,680.0,481.0
1992-09-12 00:20:51,415.0,271.0
1992-09-13 00:19:01,411.0,267.0
1992-09-14 00:14:46,1940.0,1523.0
1992-09-15 00:10:40,853.0,512.0
1992-09-16 00:06:26,473.0,254.0
1992-09-17 00:01:46,451.0,271.0
1992-09-17 23:56:01,1993.0,1427.0
1992-09-19 23:44:40,808.0,473.0
1992-09-20 23:38:46,553.0,252.0
1992-09-21 23:31:52,468.0,271.0
1992-09-22 23:23:04,1826.0,1794.0
1992-09-23 23:14:21,1156.0,783.0
1992-09-24 23:05:32,727.0,1581.0
1992-09-25 22:56:27,502.0,2155.0
1992-09-26 22:46:02,447.0,1496.0
1992-09-27 22:33:38,1842.0,1825.0
1992-09-28 22:21:19,1008.0,771.0
1992-09-29 22:08:52,718.0,475.0
1992-09-30 21:56:00,438.0,245.0
1992-10-01 21:41:59,401.0,289.0
1992-10-02 21:25:52,2036.0,1319.0
1992-10-03 21:09:36,1224.0,718.0
1992-10-04 20:52:39,684.0,450.0
1992-10-05 20:33:45,440.0,286.0
1992-10-06 20:12:23,466.0,265.0
1992-10-07 19:46:27,762.0,483.0
